郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計),當月：105年12月，當年累計：105年01~12月
852,茄萣,6低壓綜合非營業用電小計,**,302 ,"38,728 ","458,314 ",
852,茄萣,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
852,茄萣,8低壓綜合需量營業用,37 ,"1,433 ","234,072 ","3,353,172 ",
852,茄萣,9低壓綜合營業用電小計,**,"1,433 ","234,072 ","3,353,172 ",
852,茄萣,10低壓綜合用電小計,**,"1,735 ","272,800 ","3,811,486 ",
852,茄萣,11低壓裝置電力,491 ,"3,448 ","494,232 ","5,757,326 ",
852,茄萣,12低壓需量電力,104 ,"2,696 ","491,500 ","6,006,925 ",
852,茄萣,13低壓電力小計,**,"6,144 ","985,732 ","11,764,251 ",
852,茄萣,14高壓電力,15 ,"6,619 ","1,885,892 ","24,156,176 ",
852,茄萣,15特高壓電力,*,0 ,0 ,0 ,
852,茄萣,16高＆特高壓電力小計,**,"6,619 ","1,885,892 ","24,156,176 ",
852,茄萣,17電力小計,**,"12,763 ","2,871,624 ","35,920,427 ",
852,茄萣,18綜合＆電力小計,**,"14,498 ","3,144,424 ","39,731,913 ",
852,茄萣,19電燈＆綜合＆電力小計,**,"15,092 ","7,585,682 ","101,254,189 ",
852,茄萣,20臨時電燈,12 ,0 ,"3,508 ","29,675 ",
852,茄萣,21臨時電力,*,55 ,"4,361 ","59,494 ",
852,茄萣,22臨時用電小計,**,55 ,"7,869 ","89,169 ",
852,茄萣,23總計（含臨時用電）,**,"15,092 ","7,593,551 ","101,343,358 ",
852,茄萣,24表燈合計,**,594 ,"4,444,766 ","61,551,951 ",
852,茄萣,25綜合＆電力合計,**,"14,498 ","3,148,785 ","39,791,407 ",
880,馬公,1表燈非營業用,"28,337 ",236 ,"4,274,989 ","120,468,562 ",
880,馬公,2表燈營業用,"3,171 ","1,455 ","1,096,316 ","37,125,944 ",
880,馬公,3表燈小計,**,"1,691 ","5,371,305 ","157,594,506 ",
880,馬公,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
880,馬公,5低壓綜合需量非營業用,104 ,"4,882 ","701,181 ","9,353,179 ",
880,馬公,6低壓綜合非營業用電小計,**,"4,882 ","701,181 ","9,353,179 ",
880,馬公,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
880,馬公,8低壓綜合需量營業用,174 ,"7,439 ","1,465,159 ","19,647,656 ",
880,馬公,9低壓綜合營業用電小計,**,"7,439 ","1,465,159 ","19,647,656 ",
880,馬公,10低壓綜合用電小計,**,"12,321 ","2,166,340 ","29,000,835 ",
880,馬公,11低壓裝置電力,233 ,"1,106 ","167,003 ","1,905,114 ",
880,馬公,12低壓需量電力,130 ,"1,966 ","337,961 ","4,174,917 ",
880,馬公,13低壓電力小計,**,"3,072 ","504,964 ","6,080,031 ",
880,馬公,14高壓電力,77 ,"27,205 ","7,275,984 ","97,727,942 ",
880,馬公,15特高壓電力,*,0 ,0 ,0 ,
880,馬公,16高＆特高壓電力小計,**,"27,205 ","7,275,984 ","97,727,942 ",
880,馬公,17電力小計,**,"30,277 ","7,780,948 ","103,807,973 ",
880,馬公,18綜合＆電力小計,**,"42,598 ","9,947,288 ","132,808,808 ",
880,馬公,19電燈＆綜合＆電力小計,**,"44,289 ","15,318,593 ","290,403,314 ",
880,馬公,20臨時電燈,195 ,0 ,"9,922 ","241,101 ",
880,馬公,21臨時電力,*,124 ,"20,735 ","312,608 ",
880,馬公,22臨時用電小計,**,124 ,"30,657 ","553,709 ",
880,馬公,23總計（含臨時用電）,**,"44,289 ","15,349,250 ","290,957,023 ",
880,馬公,24表燈合計,**,"1,691 ","5,381,227 ","157,835,607 ",
880,馬公,25綜合＆電力合計,**,"42,598 ","9,968,023 ","133,121,416 ",
881,西嶼,1表燈非營業用,"3,453 ",45 ,"1,919,220 ","11,979,282 ",
881,西嶼,2表燈營業用,169 ,118 ,"266,674 ","2,058,266 ",
881,西嶼,3表燈小計,**,163 ,"2,185,894 ","14,037,548 ",
881,西嶼,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
881,西嶼,5低壓綜合需量非營業用,15 ,479 ,"112,881 ","1,385,519 ",
881,西嶼,6低壓綜合非營業用電小計,**,479 ,"112,881 ","1,385,519 ",
881,西嶼,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
881,西嶼,8低壓綜合需量營業用,*,85 ,"37,008 ","426,831 ",
881,西嶼,9低壓綜合營業用電小計,**,85 ,"37,008 ","426,831 ",
881,西嶼,10低壓綜合用電小計,**,564 ,"149,889 ","1,812,350 ",
881,西嶼,11低壓裝置電力,123 ,268 ,"27,395 ","376,370 ",
881,西嶼,12低壓需量電力,66 ,350 ,"37,245 ","441,095 ",
881,西嶼,13低壓電力小計,**,618 ,"64,640 ","817,465 ",
881,西嶼,14高壓電力,*,255 ,"103,400 ","1,293,800 ",
881,西嶼,15特高壓電力,*,0 ,0 ,0 ,
881,西嶼,16高＆特高壓電力小計,**,255 ,"103,400 ","1,293,800 ",
881,西嶼,17電力小計,**,873 ,"168,040 ","2,111,265 ",
881,西嶼,18綜合＆電力小計,**,"1,437 ","317,929 ","3,923,615 ",
881,西嶼,19電燈＆綜合＆電力小計,**,"1,600 ","2,503,823 ","17,961,163 ",
881,西嶼,20臨時電燈,11 ,0 ,"1,562 ","12,120 ",
881,西嶼,21臨時電力,*,0 ,0 ,0 ,
881,西嶼,22臨時用電小計,**,0 ,"1,562 ","12,120 ",
881,西嶼,23總計（含臨時用電）,**,"1,600 ","2,505,385 ","17,973,283 ",
881,西嶼,24表燈合計,**,163 ,"2,187,456 ","14,049,668 ",
881,西嶼,25綜合＆電力合計,**,"1,437 ","317,929 ","3,923,615 ",
882,望安,1表燈非營業用,"1,020 ",0 ,"548,342 ","3,720,842 ",
882,望安,2表燈營業用,42 ,66 ,"101,942 ","802,606 ",
882,望安,3表燈小計,**,66 ,"650,284 ","4,523,448 ",
882,望安,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
882,望安,5低壓綜合需量非營業用,*,50 ,"3,479 ","48,786 ",
882,望安,6低壓綜合非營業用電小計,**,50 ,"3,479 ","48,786 ",
882,望安,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
882,望安,8低壓綜合需量營業用,*,79 ,"19,440 ","251,000 ",
882,望安,9低壓綜合營業用電小計,**,79 ,"19,440 ","251,000 ",
882,望安,10低壓綜合用電小計,**,129 ,"22,919 ","299,786 ",
882,望安,11低壓裝置電力,8 ,20 ,983 ,"12,208 ",
882,望安,12低壓需量電力,7 ,222 ,"22,493 ","289,142 ",
882,望安,13低壓電力小計,**,242 ,"23,476 ","301,350 ",
882,望安,14高壓電力,*,290 ,"77,304 ","1,143,606 ",
882,望安,15特高壓電力,*,0 ,0 ,0 ,
882,望安,16高＆特高壓電力小計,**,290 ,"77,304 ","1,143,606 ",
882,望安,17電力小計,**,532 ,"100,780 ","1,444,956 ",
882,望安,18綜合＆電力小計,**,661 ,"123,699 ","1,744,742 ",
882,望安,19電燈＆綜合＆電力小計,**,727 ,"773,983 ","6,268,190 ",
882,望安,20臨時電燈,*,0 ,610 ,"5,987 ",
882,望安,21臨時電力,*,0 ,0 ,0 ,
882,望安,22臨時用電小計,**,0 ,610 ,"5,987 ",
882,望安,23總計（含臨時用電）,**,727 ,"774,593 ","6,274,177 ",
882,望安,24表燈合計,**,66 ,"650,894 ","4,529,435 ",
882,望安,25綜合＆電力合計,**,661 ,"123,699 ","1,744,742 ",
883,七美,1表燈非營業用,"1,210 ",0 ,"673,713 ","4,294,077 ",
883,七美,2表燈營業用,72 ,92 ,"147,484 ","1,107,512 ",
883,七美,3表燈小計,**,92 ,"821,197 ","5,401,589 ",
883,七美,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
883,七美,5低壓綜合需量非營業用,*,79 ,"11,520 ","153,120 ",
883,七美,6低壓綜合非營業用電小計,**,79 ,"11,520 ","153,120 ",
883,七美,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
883,七美,8低壓綜合需量營業用,*,64 ,"13,023 ","148,732 ",
883,七美,9低壓綜合營業用電小計,**,64 ,"13,023 ","148,732 ",
883,七美,10低壓綜合用電小計,**,143 ,"24,543 ","301,852 ",
883,七美,11低壓裝置電力,16 ,76 ,"13,801 ","306,559 ",
883,七美,12低壓需量電力,17 ,169 ,"36,392 ","336,350 ",
883,七美,13低壓電力小計,**,245 ,"50,193 ","642,909 ",
883,七美,14高壓電力,*,100 ,"37,134 ","369,666 ",
883,七美,15特高壓電力,*,0 ,0 ,0 ,
883,七美,16高＆特高壓電力小計,**,100 ,"37,134 ","369,666 ",
883,七美,17電力小計,**,345 ,"87,327 ","1,012,575 ",
883,七美,18綜合＆電力小計,**,488 ,"111,870 ","1,314,427 ",
883,七美,19電燈＆綜合＆電力小計,**,580 ,"933,067 ","6,716,016 ",
883,七美,20臨時電燈,*,0 ,205 ,"1,770 ",
883,七美,21臨時電力,*,0 ,0 ,0 ,
883,七美,22臨時用電小計,**,0 ,205 ,"1,770 ",
883,七美,23總計（含臨時用電）,**,580 ,"933,272 ","6,717,786 ",
883,七美,24表燈合計,**,92 ,"821,402 ","5,403,359 ",
883,七美,25綜合＆電力合計,**,488 ,"111,870 ","1,314,427 ",
884,白沙,1表燈非營業用,"3,942 ",12 ,"1,930,173 ","13,519,674 ",
884,白沙,2表燈營業用,244 ,180 ,"288,166 ","3,189,339 ",
884,白沙,3表燈小計,**,192 ,"2,218,339 ","16,709,013 ",
884,白沙,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
884,白沙,5低壓綜合需量非營業用,17 ,541 ,"71,925 ","1,204,923 ",
884,白沙,6低壓綜合非營業用電小計,**,541 ,"71,925 ","1,204,923 ",
884,白沙,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
884,白沙,8低壓綜合需量營業用,10 ,314 ,"41,655 ","780,020 ",
884,白沙,9低壓綜合營業用電小計,**,314 ,"41,655 ","780,020 ",
884,白沙,10低壓綜合用電小計,**,855 ,"113,580 ","1,984,943 ",
884,白沙,11低壓裝置電力,116 ,359 ,"52,685 ","693,343 ",
884,白沙,12低壓需量電力,62 ,707 ,"131,734 ","2,077,997 ",
884,白沙,13低壓電力小計,**,"1,066 ","184,419 ","2,771,340 ",
884,白沙,14高壓電力,6 ,"1,364 ","445,200 ","5,724,560 ",
884,白沙,15特高壓電力,*,0 ,0 ,0 ,
884,白沙,16高＆特高壓電力小計,**,"1,364 ","445,200 ","5,724,560 ",
884,白沙,17電力小計,**,"2,430 ","629,619 ","8,495,900 ",
884,白沙,18綜合＆電力小計,**,"3,285 ","743,199 ","10,480,843 ",
884,白沙,19電燈＆綜合＆電力小計,**,"3,477 ","2,961,538 ","27,189,856 ",
884,白沙,20臨時電燈,16 ,0 ,626 ,"2,155 ",
884,白沙,21臨時電力,*,0 ,0 ,0 ,
884,白沙,22臨時用電小計,**,0 ,626 ,"2,155 ",
884,白沙,23總計（含臨時用電）,**,"3,477 ","2,962,164 ","27,192,011 ",
884,白沙,24表燈合計,**,192 ,"2,218,965 ","16,711,168 ",
884,白沙,25綜合＆電力合計,**,"3,285 ","743,199 ","10,480,843 ",
885,湖西,1表燈非營業用,"6,336 ",4 ,"3,181,084 ","21,177,023 ",
885,湖西,2表燈營業用,265 ,254 ,"358,580 ","3,129,935 ",
885,湖西,3表燈小計,**,258 ,"3,539,664 ","24,306,958 ",
885,湖西,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
885,湖西,5低壓綜合需量非營業用,23 ,987 ,"135,982 ","1,725,907 ",
885,湖西,6低壓綜合非營業用電小計,**,987 ,"135,982 ","1,725,907 ",
885,湖西,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
885,湖西,8低壓綜合需量營業用,12 ,443 ,"88,937 ","1,177,326 ",
885,湖西,9低壓綜合營業用電小計,**,443 ,"88,937 ","1,177,326 ",
885,湖西,10低壓綜合用電小計,**,"1,430 ","224,919 ","2,903,233 ",
885,湖西,11低壓裝置電力,330 ,778 ,"85,000 ","1,242,148 ",
885,湖西,12低壓需量電力,119 ,998 ,"90,960 ","1,013,166 ",
885,湖西,13低壓電力小計,**,"1,776 ","175,960 ","2,255,314 ",
885,湖西,14高壓電力,9 ,"3,427 ","936,840 ","13,524,440 ",
885,湖西,15特高壓電力,*,0 ,0 ,0 ,
885,湖西,16高＆特高壓電力小計,**,"3,427 ","936,840 ","13,524,440 ",
885,湖西,17電力小計,**,"5,203 ","1,112,800 ","15,779,754 ",
885,湖西,18綜合＆電力小計,**,"6,633 ","1,337,719 ","18,682,987 ",
885,湖西,19電燈＆綜合＆電力小計,**,"6,891 ","4,877,383 ","42,989,945 ",
885,湖西,20臨時電燈,45 ,0 ,"5,557 ","31,616 ",
885,湖西,21臨時電力,*,0 ,0 ,0 ,
885,湖西,22臨時用電小計,**,0 ,"5,557 ","31,616 ",
885,湖西,23總計（含臨時用電）,**,"6,891 ","4,882,940 ","43,021,561 ",
885,湖西,24表燈合計,**,258 ,"3,545,221 ","24,338,574 ",
885,湖西,25綜合＆電力合計,**,"6,633 ","1,337,719 ","18,682,987 ",
890,金沙,1表燈非營業用,"3,890 ",32 ,"2,206,474 ","15,821,950 ",
890,金沙,2表燈營業用,246 ,66 ,"312,375 ","2,299,461 ",
890,金沙,3表燈小計,**,98 ,"2,518,849 ","18,121,411 ",
890,金沙,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
890,金沙,5低壓綜合需量非營業用,*,150 ,"20,967 ","228,024 ",
890,金沙,6低壓綜合非營業用電小計,**,150 ,"20,967 ","228,024 ",
890,金沙,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
890,金沙,8低壓綜合需量營業用,*,312 ,"64,759 ","807,254 ",
890,金沙,9低壓綜合營業用電小計,**,312 ,"64,759 ","807,254 ",
890,金沙,10低壓綜合用電小計,**,462 ,"85,726 ","1,035,278 ",
890,金沙,11低壓裝置電力,176 ,910 ,"65,031 ","938,964 ",
890,金沙,12低壓需量電力,114 ,825 ,"47,644 ","707,658 ",
890,金沙,13低壓電力小計,**,"1,735 ","112,675 ","1,646,622 ",
890,金沙,14高壓電力,9 ,"2,120 ","354,380 ","4,964,400 ",
890,金沙,15特高壓電力,*,0 ,0 ,0 ,
890,金沙,16高＆特高壓電力小計,**,"2,120 ","354,380 ","4,964,400 ",
890,金沙,17電力小計,**,"3,855 ","467,055 ","6,611,022 ",
890,金沙,18綜合＆電力小計,**,"4,317 ","552,781 ","7,646,300 ",
890,金沙,19電燈＆綜合＆電力小計,**,"4,415 ","3,071,630 ","25,767,711 ",
890,金沙,20臨時電燈,57 ,0 ,"6,170 ","32,172 ",
890,金沙,21臨時電力,*,38 ,"2,038 ","46,440 ",
890,金沙,22臨時用電小計,**,38 ,"8,208 ","78,612 ",
890,金沙,23總計（含臨時用電）,**,"4,415 ","3,079,838 ","25,846,323 ",
890,金沙,24表燈合計,**,98 ,"2,525,019 ","18,153,583 ",
890,金沙,25綜合＆電力合計,**,"4,317 ","554,819 ","7,692,740 ",
891,金湖,1表燈非營業用,"5,931 ",7 ,"4,248,456 ","29,440,903 ",
891,金湖,2表燈營業用,759 ,524 ,"1,400,080 ","9,680,014 ",
891,金湖,3表燈小計,**,531 ,"5,648,536 ","39,120,917 ",
891,金湖,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
891,金湖,5低壓綜合需量非營業用,35 ,"1,645 ","241,855 ","3,276,802 ",
891,金湖,6低壓綜合非營業用電小計,**,"1,645 ","241,855 ","3,276,802 ",
891,金湖,7低壓綜合裝置營業用,*,44 ,"2,117 ","28,252 ",
891,金湖,8低壓綜合需量營業用,21 ,"1,058 ","218,435 ","2,781,834 ",
891,金湖,9低壓綜合營業用電小計,**,"1,102 ","220,552 ","2,810,086 ",
891,金湖,10低壓綜合用電小計,**,"2,747 ","462,407 ","6,086,888 ",
891,金湖,11低壓裝置電力,237 ,"1,579 ","140,186 ","1,829,281 ",
891,金湖,12低壓需量電力,152 ,"2,257 ","220,590 ","2,607,876 ",
891,金湖,13低壓電力小計,**,"3,836 ","360,776 ","4,437,157 ",
891,金湖,14高壓電力,44 ,"16,670 ","3,617,876 ","48,941,213 ",
891,金湖,15特高壓電力,*,0 ,0 ,0 ,
891,金湖,16高＆特高壓電力小計,**,"16,670 ","3,617,876 ","48,941,213 ",
891,金湖,17電力小計,**,"20,506 ","3,978,652 ","53,378,370 ",
891,金湖,18綜合＆電力小計,**,"23,253 ","4,441,059 ","59,465,258 ",
891,金湖,19電燈＆綜合＆電力小計,**,"23,784 ","10,089,595 ","98,586,175 ",
891,金湖,20臨時電燈,66 ,0 ,"36,967 ","133,643 ",
891,金湖,21臨時電力,*,89 ,"6,720 ","109,414 ",
891,金湖,22臨時用電小計,**,89 ,"43,687 ","243,057 ",
891,金湖,23總計（含臨時用電）,**,"23,784 ","10,133,282 ","98,829,232 ",
891,金湖,24表燈合計,**,531 ,"5,685,503 ","39,254,560 ",
891,金湖,25綜合＆電力合計,**,"23,253 ","4,447,779 ","59,574,672 ",
892,金寧,1表燈非營業用,"6,591 ",14 ,"23,757 ","26,379,701 ",
892,金寧,2表燈營業用,286 ,121 ,"60,804 ","5,253,611 ",
892,金寧,3表燈小計,**,135 ,"84,561 ","31,633,312 ",
892,金寧,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
892,金寧,5低壓綜合需量非營業用,21 ,"1,231 ","107,774 ","1,770,309 ",
892,金寧,6低壓綜合非營業用電小計,**,"1,231 ","107,774 ","1,770,309 ",
892,金寧,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
892,金寧,8低壓綜合需量營業用,12 ,945 ,"146,115 ","2,119,452 ",
892,金寧,9低壓綜合營業用電小計,**,945 ,"146,115 ","2,119,452 ",
892,金寧,10低壓綜合用電小計,**,"2,176 ","253,889 ","3,889,761 ",
892,金寧,11低壓裝置電力,396 ,949 ,"119,193 ","1,627,648 ",
892,金寧,12低壓需量電力,335 ,"1,358 ","174,243 ","2,250,335 ",
892,金寧,13低壓電力小計,**,"2,307 ","293,436 ","3,877,983 ",
892,金寧,14高壓電力,8 ,"6,295 ","1,322,660 ","21,608,700 ",
892,金寧,15特高壓電力,*,0 ,0 ,0 ,
892,金寧,16高＆特高壓電力小計,**,"6,295 ","1,322,660 ","21,608,700 ",
892,金寧,17電力小計,**,"8,602 ","1,616,096 ","25,486,683 ",
892,金寧,18綜合＆電力小計,**,"10,778 ","1,869,985 ","29,376,444 ",
892,金寧,19電燈＆綜合＆電力小計,**,"10,913 ","1,954,546 ","61,009,756 ",
892,金寧,20臨時電燈,111 ,0 ,550 ,"123,877 ",
892,金寧,21臨時電力,*,113 ,"8,765 ","322,838 ",
892,金寧,22臨時用電小計,**,113 ,"9,315 ","446,715 ",
892,金寧,23總計（含臨時用電）,**,"10,913 ","1,963,861 ","61,456,471 ",
892,金寧,24表燈合計,**,135 ,"85,111 ","31,757,189 ",
892,金寧,25綜合＆電力合計,**,"10,778 ","1,878,750 ","29,699,282 ",
893,金城,1表燈非營業用,"7,548 ",32 ,"17,576 ","35,738,671 ",
893,金城,2表燈營業用,"1,298 ",264 ,"93,765 ","16,135,370 ",
893,金城,3表燈小計,**,296 ,"111,341 ","51,874,041 ",
893,金城,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
893,金城,5低壓綜合需量非營業用,23 ,"1,040 ","92,962 ","1,273,151 ",
893,金城,6低壓綜合非營業用電小計,**,"1,040 ","92,962 ","1,273,151 ",
893,金城,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
893,金城,8低壓綜合需量營業用,29 ,"1,674 ","269,200 ","3,611,458 ",
893,金城,9低壓綜合營業用電小計,**,"1,674 ","269,200 ","3,611,458 ",
893,金城,10低壓綜合用電小計,**,"2,714 ","362,162 ","4,884,609 ",
893,金城,11低壓裝置電力,188 ,635 ,"62,353 ","850,482 ",
893,金城,12低壓需量電力,124 ,"1,092 ","153,556 ","1,980,768 ",
893,金城,13低壓電力小計,**,"1,727 ","215,909 ","2,831,250 ",
893,金城,14高壓電力,25 ,"7,818 ","1,355,680 ","23,100,340 ",
893,金城,15特高壓電力,*,0 ,0 ,0 ,
893,金城,16高＆特高壓電力小計,**,"7,818 ","1,355,680 ","23,100,340 ",
893,金城,17電力小計,**,"9,545 ","1,571,589 ","25,931,590 ",
893,金城,18綜合＆電力小計,**,"12,259 ","1,933,751 ","30,816,199 ",
893,金城,19電燈＆綜合＆電力小計,**,"12,555 ","2,045,092 ","82,690,240 ",
893,金城,20臨時電燈,78 ,0 ,32 ,"107,837 ",
893,金城,21臨時電力,*,0 ,0 ,0 ,
893,金城,22臨時用電小計,**,0 ,32 ,"107,837 ",
893,金城,23總計（含臨時用電）,**,"12,555 ","2,045,124 ","82,798,077 ",
893,金城,24表燈合計,**,296 ,"111,373 ","51,981,878 ",
893,金城,25綜合＆電力合計,**,"12,259 ","1,933,751 ","30,816,199 ",
894,烈嶼,1表燈非營業用,"1,996 ",30 ,"1,227,412 ","8,802,444 ",
894,烈嶼,2表燈營業用,231 ,61 ,"264,787 ","1,947,960 ",
894,烈嶼,3表燈小計,**,91 ,"1,492,199 ","10,750,404 ",
894,烈嶼,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
894,烈嶼,5低壓綜合需量非營業用,6 ,238 ,"28,600 ","388,486 ",
894,烈嶼,6低壓綜合非營業用電小計,**,238 ,"28,600 ","388,486 ",
894,烈嶼,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
894,烈嶼,8低壓綜合需量營業用,*,155 ,"24,840 ","285,281 ",
894,烈嶼,9低壓綜合營業用電小計,**,155 ,"24,840 ","285,281 ",
894,烈嶼,10低壓綜合用電小計,**,393 ,"53,440 ","673,767 ",
894,烈嶼,11低壓裝置電力,63 ,395 ,"27,106 ","359,087 ",
894,烈嶼,12低壓需量電力,50 ,285 ,"30,731 ","316,363 ",
894,烈嶼,13低壓電力小計,**,680 ,"57,837 ","675,450 ",
894,烈嶼,14高壓電力,*,530 ,"50,634 ","788,796 ",
894,烈嶼,15特高壓電力,*,0 ,0 ,0 ,
894,烈嶼,16高＆特高壓電力小計,**,530 ,"50,634 ","788,796 ",
894,烈嶼,17電力小計,**,"1,210 ","108,471 ","1,464,246 ",
894,烈嶼,18綜合＆電力小計,**,"1,603 ","161,911 ","2,138,013 ",
894,烈嶼,19電燈＆綜合＆電力小計,**,"1,694 ","1,654,110 ","12,888,417 ",
894,烈嶼,20臨時電燈,26 ,0 ,"2,481 ","60,538 ",
894,烈嶼,21臨時電力,*,0 ,0 ,"216,060 ",
894,烈嶼,22臨時用電小計,**,0 ,"2,481 ","276,598 ",
894,烈嶼,23總計（含臨時用電）,**,"1,694 ","1,656,591 ","13,165,015 ",
894,烈嶼,24表燈合計,**,91 ,"1,494,680 ","10,810,942 ",
894,烈嶼,25綜合＆電力合計,**,"1,603 ","161,911 ","2,354,073 ",
896,烏坵,1表燈非營業用,*,0 ,0 ,0 ,
896,烏坵,2表燈營業用,*,0 ,0 ,0 ,
896,烏坵,3表燈小計,**,0 ,0 ,0 ,
896,烏坵,4低壓綜合裝置非營業用,*,0 ,0 ,0 ,
896,烏坵,5低壓綜合需量非營業用,*,0 ,0 ,0 ,
896,烏坵,6低壓綜合非營業用電小計,**,0 ,0 ,0 ,
896,烏坵,7低壓綜合裝置營業用,*,0 ,0 ,0 ,
896,烏坵,8低壓綜合需量營業用,*,0 ,0 ,0 ,
896,烏坵,9低壓綜合營業用電小計,**,0 ,0 ,0 ,
896,烏坵,10低壓綜合用電小計,**,0 ,0 ,0 ,
896,烏坵,11低壓裝置電力,*,0 ,0 ,0 ,
896,烏坵,12低壓需量電力,*,0 ,0 ,0 ,
896,烏坵,13低壓電力小計,**,0 ,0 ,0 ,
896,烏坵,14高壓電力,*,0 ,0 ,0 ,
896,烏坵,15特高壓電力,*,0 ,0 ,0 ,
896,烏坵,16高＆特高壓電力小計,**,0 ,0 ,0 ,
896,烏坵,17電力小計,**,0 ,0 ,0 ,
896,烏坵,18綜合＆電力小計,**,0 ,0 ,0 ,
896,烏坵,19電燈＆綜合＆電力小計,**,0 ,0 ,0 ,
896,烏坵,20臨時電燈,*,0 ,0 ,0 ,
896,烏坵,21臨時電力,*,0 ,0 ,0 ,
896,烏坵,22臨時用電小計,**,0 ,0 ,0 ,
896,烏坵,23總計（含臨時用電）,**,0 ,0 ,0 ,
896,烏坵,24表燈合計,**,0 ,0 ,0 ,
896,烏坵,25綜合＆電力合計,**,0 ,0 ,0 ,
900,屏東,1表燈非營業用,"118,125 ","1,021 ","30,885,714 ","399,814,519 ",
900,屏東,2表燈營業用,"9,822 ","10,325 ","8,805,344 ","110,264,958 ",
900,屏東,3表燈小計,**,"11,346 ","39,691,058 ","510,079,477 ",
