郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
701,東區,25綜合＆電力合計　　　　,**,"112,377","40,869,635",,
702,南區,1表燈非營業用　　　　,"67,983",220,"19,834,700",,
702,南區,2表燈營業用　　　　　　,"4,760","4,494","5,602,587",,
702,南區,3表燈小計　　　　　　　,**,"4,714","25,437,287",,
702,南區,4低壓綜合裝置非營業用　,＊,0,0,,
702,南區,5低壓綜合需量非營業用　,95,"3,304","753,300",,
702,南區,6低壓綜合非營業用電小計,**,"3,304","753,300",,
702,南區,7低壓綜合裝置營業用　　,＊,0,0,,
702,南區,8低壓綜合需量營業用　　,277,"11,006","3,103,668",,
702,南區,9低壓綜合營業用電小計　,**,"11,006","3,103,668",,
702,南區,10低壓綜合用電小計　　　,**,"14,310","3,856,968",,
702,南區,11低壓裝置電力　　　　　,287,"1,474","342,717",,
702,南區,12低壓需量電力　　　　　,588,"28,899","6,417,700",,
702,南區,13低壓電力小計　　　　　,**,"30,373","6,760,417",,
702,南區,14高壓電力　　　　　　　,211,"70,715","23,221,167",,
702,南區,15特高壓電力　　　　　　,＊,0,0,,
702,南區,16高＆特高壓電力小計　　,**,"70,715","23,221,167",,
702,南區,17電力小計　　　　　　　,**,"101,088","29,981,584",,
702,南區,18綜合＆電力小計　　　　,**,"115,398","33,838,552",,
702,南區,19電燈＆綜合＆電力小計　,**,"120,112","59,275,839",,
702,南區,20臨時電燈　　　　　　　,63,0,"48,072",,
702,南區,21臨時電力　　　　　　　,10,936,"57,671",,
702,南區,22臨時用電小計　　　　　,**,936,"105,743",,
702,南區,23總計（含臨時用電）　　,**,"120,112","59,381,582",,
702,南區,24表燈合計　　　　　　　,**,"4,714","25,485,359",,
702,南區,25綜合＆電力合計　　　　,**,"115,398","33,896,223",,
703,西區,1表燈非營業用　　　　,＊,0,"1,179",,
703,西區,2表燈營業用　　　　　　,＊,0,0,,
703,西區,3表燈小計　　　　　　　,**,0,"1,179",,
703,西區,4低壓綜合裝置非營業用　,＊,0,0,,
703,西區,5低壓綜合需量非營業用　,＊,0,0,,
703,西區,6低壓綜合非營業用電小計,**,0,0,,
703,西區,7低壓綜合裝置營業用　　,＊,0,0,,
703,西區,8低壓綜合需量營業用　　,＊,0,0,,
703,西區,9低壓綜合營業用電小計　,**,0,0,,
703,西區,10低壓綜合用電小計　　　,**,0,0,,
703,西區,11低壓裝置電力　　　　　,＊,0,0,,
703,西區,12低壓需量電力　　　　　,＊,0,0,,
703,西區,13低壓電力小計　　　　　,**,0,0,,
703,西區,14高壓電力　　　　　　　,＊,0,0,,
703,西區,15特高壓電力　　　　　　,＊,0,0,,
703,西區,16高＆特高壓電力小計　　,**,0,0,,
703,西區,17電力小計　　　　　　　,**,0,0,,
703,西區,18綜合＆電力小計　　　　,**,0,0,,
703,西區,19電燈＆綜合＆電力小計　,**,0,"1,179",,
703,西區,20臨時電燈　　　　　　　,＊,0,0,,
703,西區,21臨時電力　　　　　　　,＊,0,0,,
703,西區,22臨時用電小計　　　　　,**,0,0,,
703,西區,23總計（含臨時用電）　　,**,0,"1,179",,
703,西區,24表燈合計　　　　　　　,**,0,"1,179",,
703,西區,25綜合＆電力合計　　　　,**,0,0,,
704,北區,1表燈非營業用　　　　,"80,615",292,"29,094,153",,
704,北區,2表燈營業用　　　　　　,"5,517","5,668","7,160,654",,
704,北區,3表燈小計　　　　　　　,**,"5,960","36,254,807",,
704,北區,4低壓綜合裝置非營業用　,＊,0,0,,
704,北區,5低壓綜合需量非營業用　,172,"7,339","1,777,832",,
704,北區,6低壓綜合非營業用電小計,**,"7,339","1,777,832",,
704,北區,7低壓綜合裝置營業用　　,＊,0,0,,
704,北區,8低壓綜合需量營業用　　,398,"17,350","5,363,688",,
704,北區,9低壓綜合營業用電小計　,**,"17,350","5,363,688",,
704,北區,10低壓綜合用電小計　　　,**,"24,689","7,141,520",,
704,北區,11低壓裝置電力　　　　　,135,"1,006","104,161",,
704,北區,12低壓需量電力　　　　　,317,"6,184","1,093,516",,
704,北區,13低壓電力小計　　　　　,**,"7,190","1,197,677",,
704,北區,14高壓電力　　　　　　　,40,"14,754","4,731,022",,
704,北區,15特高壓電力　　　　　　,＊,0,0,,
704,北區,16高＆特高壓電力小計　　,**,"14,754","4,731,022",,
704,北區,17電力小計　　　　　　　,**,"21,944","5,928,699",,
704,北區,18綜合＆電力小計　　　　,**,"46,633","13,070,219",,
704,北區,19電燈＆綜合＆電力小計　,**,"52,593","49,325,026",,
704,北區,20臨時電燈　　　　　　　,73,0,"20,869",,
704,北區,21臨時電力　　　　　　　,12,857,"202,680",,
704,北區,22臨時用電小計　　　　　,**,857,"223,549",,
704,北區,23總計（含臨時用電）　　,**,"52,593","49,548,575",,
704,北區,24表燈合計　　　　　　　,**,"5,960","36,275,676",,
704,北區,25綜合＆電力合計　　　　,**,"46,633","13,272,899",,
708,安平區,1表燈非營業用　　　　,"39,722",188,"20,272,567",,
708,安平區,2表燈營業用　　　　　　,"2,266","3,784","4,612,053",,
708,安平區,3表燈小計　　　　　　　,**,"3,972","24,884,620",,
708,安平區,4低壓綜合裝置非營業用　,＊,0,0,,
708,安平區,5低壓綜合需量非營業用　,170,"6,522","1,265,703",,
708,安平區,6低壓綜合非營業用電小計,**,"6,522","1,265,703",,
708,安平區,7低壓綜合裝置營業用　　,＊,0,0,,
708,安平區,8低壓綜合需量營業用　　,190,"11,329","3,569,823",,
708,安平區,9低壓綜合營業用電小計　,**,"11,329","3,569,823",,
708,安平區,10低壓綜合用電小計　　　,**,"17,851","4,835,526",,
708,安平區,11低壓裝置電力　　　　　,9,69,"4,927",,
708,安平區,12低壓需量電力　　　　　,73,"1,680","402,559",,
708,安平區,13低壓電力小計　　　　　,**,"1,749","407,486",,
708,安平區,14高壓電力　　　　　　　,30,"15,597","5,314,169",,
708,安平區,15特高壓電力　　　　　　,＊,0,0,,
708,安平區,16高＆特高壓電力小計　　,**,"15,597","5,314,169",,
708,安平區,17電力小計　　　　　　　,**,"17,346","5,721,655",,
708,安平區,18綜合＆電力小計　　　　,**,"35,197","10,557,181",,
708,安平區,19電燈＆綜合＆電力小計　,**,"39,169","35,441,801",,
708,安平區,20臨時電燈　　　　　　　,101,0,"83,808",,
708,安平區,21臨時電力　　　　　　　,18,"1,331","264,790",,
708,安平區,22臨時用電小計　　　　　,**,"1,331","348,598",,
708,安平區,23總計（含臨時用電）　　,**,"39,169","35,790,399",,
708,安平區,24表燈合計　　　　　　　,**,"3,972","24,968,428",,
708,安平區,25綜合＆電力合計　　　　,**,"35,197","10,821,971",,
709,安南區,1表燈非營業用　　　　,"99,060",433,"38,287,247",,
709,安南區,2表燈營業用　　　　　　,"6,740","4,307","10,038,171",,
709,安南區,3表燈小計　　　　　　　,**,"4,740","48,325,418",,
709,安南區,4低壓綜合裝置非營業用　,＊,0,0,,
709,安南區,5低壓綜合需量非營業用　,67,"3,095","652,113",,
709,安南區,6低壓綜合非營業用電小計,**,"3,095","652,113",,
709,安南區,7低壓綜合裝置營業用　　,＊,0,0,,
709,安南區,8低壓綜合需量營業用　　,399,"17,929","4,593,177",,
709,安南區,9低壓綜合營業用電小計　,**,"17,929","4,593,177",,
709,安南區,10低壓綜合用電小計　　　,**,"21,024","5,245,290",,
709,安南區,11低壓裝置電力　　　　　,975,"7,816","1,584,084",,
709,安南區,12低壓需量電力　　　　　,"1,757","69,394","14,365,843",,
709,安南區,13低壓電力小計　　　　　,**,"77,210","15,949,927",,
709,安南區,14高壓電力　　　　　　　,239,"150,675","60,547,412",,
709,安南區,15特高壓電力　　　　　　,＊,"36,100","23,634,400",,
709,安南區,16高＆特高壓電力小計　　,**,"186,775","84,181,812",,
709,安南區,17電力小計　　　　　　　,**,"263,985","100,131,739",,
709,安南區,18綜合＆電力小計　　　　,**,"285,009","105,377,029",,
709,安南區,19電燈＆綜合＆電力小計　,**,"289,749","153,702,447",,
709,安南區,20臨時電燈　　　　　　　,187,0,"164,641",,
709,安南區,21臨時電力　　　　　　　,18,"1,214","232,480",,
709,安南區,22臨時用電小計　　　　　,**,"1,214","397,121",,
709,安南區,23總計（含臨時用電）　　,**,"289,749","154,099,568",,
709,安南區,24表燈合計　　　　　　　,**,"4,740","48,490,059",,
709,安南區,25綜合＆電力合計　　　　,**,"285,009","105,609,509",,
710,永康,1表燈非營業用　　　　,"133,986","1,548","42,479,720",,
710,永康,2表燈營業用　　　　　　,"9,450","11,226","12,814,581",,
710,永康,3表燈小計　　　　　　　,**,"12,774","55,294,301",,
710,永康,4低壓綜合裝置非營業用　,＊,0,0,,
710,永康,5低壓綜合需量非營業用　,291,"11,201","2,635,895",,
710,永康,6低壓綜合非營業用電小計,**,"11,201","2,635,895",,
710,永康,7低壓綜合裝置營業用　　,＊,0,0,,
710,永康,8低壓綜合需量營業用　　,660,"29,603","9,369,520",,
710,永康,9低壓綜合營業用電小計　,**,"29,603","9,369,520",,
710,永康,10低壓綜合用電小計　　　,**,"40,804","12,005,415",,
710,永康,11低壓裝置電力　　　　　,91,976,"73,893",,
710,永康,12低壓需量電力　　　　　,"2,748","113,288","24,634,258",,
710,永康,13低壓電力小計　　　　　,**,"114,264","24,708,151",,
710,永康,14高壓電力　　　　　　　,441,"210,938","68,600,105",,
710,永康,15特高壓電力　　　　　　,7,"91,876","38,673,600",,
710,永康,16高＆特高壓電力小計　　,**,"302,814","107,273,705",,
710,永康,17電力小計　　　　　　　,**,"417,078","131,981,856",,
710,永康,18綜合＆電力小計　　　　,**,"457,882","143,987,271",,
710,永康,19電燈＆綜合＆電力小計　,**,"470,656","199,281,572",,
710,永康,20臨時電燈　　　　　　　,180,0,"87,102",,
710,永康,21臨時電力　　　　　　　,14,816,"98,158",,
710,永康,22臨時用電小計　　　　　,**,816,"185,260",,
710,永康,23總計（含臨時用電）　　,**,"470,656","199,466,832",,
710,永康,24表燈合計　　　　　　　,**,"12,774","55,381,403",,
710,永康,25綜合＆電力合計　　　　,**,"457,882","144,085,429",,
711,歸仁,1表燈非營業用　　　　,"39,766",136,"15,097,967",,
711,歸仁,2表燈營業用　　　　　　,"2,433","1,926","5,367,457",,
711,歸仁,3表燈小計　　　　　　　,**,"2,062","20,465,424",,
711,歸仁,4低壓綜合裝置非營業用　,＊,0,0,,
711,歸仁,5低壓綜合需量非營業用　,40,"1,648","300,406",,
711,歸仁,6低壓綜合非營業用電小計,**,"1,648","300,406",,
711,歸仁,7低壓綜合裝置營業用　　,＊,0,0,,
711,歸仁,8低壓綜合需量營業用　　,166,"8,231","2,209,843",,
711,歸仁,9低壓綜合營業用電小計　,**,"8,231","2,209,843",,
711,歸仁,10低壓綜合用電小計　　　,**,"9,879","2,510,249",,
711,歸仁,11低壓裝置電力　　　　　,210,"1,023","141,135",,
711,歸仁,12低壓需量電力　　　　　,364,"15,925","3,550,719",,
711,歸仁,13低壓電力小計　　　　　,**,"16,948","3,691,854",,
711,歸仁,14高壓電力　　　　　　　,96,"51,981","18,195,471",,
711,歸仁,15特高壓電力　　　　　　,＊,0,0,,
711,歸仁,16高＆特高壓電力小計　　,**,"51,981","18,195,471",,
711,歸仁,17電力小計　　　　　　　,**,"68,929","21,887,325",,
711,歸仁,18綜合＆電力小計　　　　,**,"78,808","24,397,574",,
711,歸仁,19電燈＆綜合＆電力小計　,**,"80,870","44,862,998",,
711,歸仁,20臨時電燈　　　　　　　,55,0,"24,143",,
711,歸仁,21臨時電力　　　　　　　,＊,0,0,,
711,歸仁,22臨時用電小計　　　　　,**,0,"24,143",,
711,歸仁,23總計（含臨時用電）　　,**,"80,870","44,887,141",,
711,歸仁,24表燈合計　　　　　　　,**,"2,062","20,489,567",,
711,歸仁,25綜合＆電力合計　　　　,**,"78,808","24,397,574",,
712,新化,1表燈非營業用　　　　,"24,272",159,"6,985,166",,
712,新化,2表燈營業用　　　　　　,"1,614","1,267","1,515,310",,
712,新化,3表燈小計　　　　　　　,**,"1,426","8,500,476",,
712,新化,4低壓綜合裝置非營業用　,＊,0,0,,
712,新化,5低壓綜合需量非營業用　,45,"1,687","318,653",,
712,新化,6低壓綜合非營業用電小計,**,"1,687","318,653",,
712,新化,7低壓綜合裝置營業用　　,＊,0,0,,
712,新化,8低壓綜合需量營業用　　,98,"4,410","1,107,072",,
712,新化,9低壓綜合營業用電小計　,**,"4,410","1,107,072",,
712,新化,10低壓綜合用電小計　　　,**,"6,097","1,425,725",,
712,新化,11低壓裝置電力　　　　　,52,342,"40,392",,
712,新化,12低壓需量電力　　　　　,119,"5,148","1,251,479",,
712,新化,13低壓電力小計　　　　　,**,"5,490","1,291,871",,
712,新化,14高壓電力　　　　　　　,61,"26,866","9,117,935",,
712,新化,15特高壓電力　　　　　　,＊,0,0,,
712,新化,16高＆特高壓電力小計　　,**,"26,866","9,117,935",,
712,新化,17電力小計　　　　　　　,**,"32,356","10,409,806",,
712,新化,18綜合＆電力小計　　　　,**,"38,453","11,835,531",,
712,新化,19電燈＆綜合＆電力小計　,**,"39,879","20,336,007",,
712,新化,20臨時電燈　　　　　　　,19,0,"2,939",,
712,新化,21臨時電力　　　　　　　,＊,20,"7,214",,
712,新化,22臨時用電小計　　　　　,**,20,"10,153",,
712,新化,23總計（含臨時用電）　　,**,"39,879","20,346,160",,
712,新化,24表燈合計　　　　　　　,**,"1,426","8,503,415",,
712,新化,25綜合＆電力合計　　　　,**,"38,453","11,842,745",,
713,左鎮,1表燈非營業用　　　　,"2,996",0,"666,557",,
713,左鎮,2表燈營業用　　　　　　,91,34,"55,832",,
713,左鎮,3表燈小計　　　　　　　,**,34,"722,389",,
713,左鎮,4低壓綜合裝置非營業用　,＊,0,0,,
713,左鎮,5低壓綜合需量非營業用　,＊,147,"28,249",,
713,左鎮,6低壓綜合非營業用電小計,**,147,"28,249",,
713,左鎮,7低壓綜合裝置營業用　　,＊,0,0,,
713,左鎮,8低壓綜合需量營業用　　,＊,50,"16,558",,
713,左鎮,9低壓綜合營業用電小計　,**,50,"16,558",,
713,左鎮,10低壓綜合用電小計　　　,**,197,"44,807",,
713,左鎮,11低壓裝置電力　　　　　,6,40,"2,166",,
713,左鎮,12低壓需量電力　　　　　,6,61,"7,778",,
713,左鎮,13低壓電力小計　　　　　,**,101,"9,944",,
713,左鎮,14高壓電力　　　　　　　,＊,630,"66,400",,
713,左鎮,15特高壓電力　　　　　　,＊,0,0,,
713,左鎮,16高＆特高壓電力小計　　,**,630,"66,400",,
713,左鎮,17電力小計　　　　　　　,**,731,"76,344",,
713,左鎮,18綜合＆電力小計　　　　,**,928,"121,151",,
713,左鎮,19電燈＆綜合＆電力小計　,**,962,"843,540",,
713,左鎮,20臨時電燈　　　　　　　,＊,0,0,,
713,左鎮,21臨時電力　　　　　　　,＊,0,0,,
713,左鎮,22臨時用電小計　　　　　,**,0,0,,
713,左鎮,23總計（含臨時用電）　　,**,962,"843,540",,
713,左鎮,24表燈合計　　　　　　　,**,34,"722,389",,
713,左鎮,25綜合＆電力合計　　　　,**,928,"121,151",,
714,玉井,1表燈非營業用　　　　,"10,287",97,"1,953,737",,
714,玉井,2表燈營業用　　　　　　,549,263,"370,630",,
714,玉井,3表燈小計　　　　　　　,**,360,"2,324,367",,
714,玉井,4低壓綜合裝置非營業用　,＊,0,0,,
714,玉井,5低壓綜合需量非營業用　,＊,230,"33,101",,
714,玉井,6低壓綜合非營業用電小計,**,230,"33,101",,
714,玉井,7低壓綜合裝置營業用　　,＊,0,0,,
